Invoice	Date	Item Name	Net Sales
	Feb 23, 2018	비빔밥	10.88
			29.76
415030			
	Feb 23, 2018	갈비찜	38.88
	Feb 23, 2018	해물순두부	10.88
	Feb 23, 2018	갈비탕	12.88
			62.64
415059			
	Feb 23, 2018	족발	26.88
	Feb 23, 2018	감자탕	29.88
	Feb 23, 2018	Honey B Pitcher	12.95
			69.71
415050			
	Feb 23, 2018	족발	26.88
	Feb 23, 2018	해물순두부	10.88
	Feb 23, 2018	coca-cola	1.95
	Feb 23, 2018	김치순두부	10.88
	Feb 23, 2018	만두접시	17.88
	Feb 23, 2018	버섯순두부	21.76
			90.23
415032			
	Feb 23, 2018	양념치킨	18.88
	Feb 23, 2018	Honey B Pitcher	15.95
	Feb 23, 2018	매운닭갈비	33.88
			68.71
415058			
	Feb 23, 2018	양념치킨	18.88
			18.88
415005			
	Feb 23, 2018	순대접시	10.88
	Feb 23, 2018	감자탕	29.88
	Feb 23, 2018	오삼 불고기	33.88
			74.64
415037			
	Feb 23, 2018	양념치킨	18.88
	Feb 23, 2018	따로국밥	21.76
	Feb 23, 2018	매운닭갈비	33.88
			74.52
415008			
	Feb 23, 2018	섞어순두부	10.88
			10.88
415023			
	Feb 23, 2018	해물순두부	21.76
			21.76
415057			
	Feb 23, 2018	김치순두부	10.88
	Feb 23, 2018	군만두	9.88
	Feb 23, 2018	갈비탕	12.88
			33.64
415024			
	Feb 23, 2018	된장순두부	10.88
	Feb 23, 2018	갈비탕	25.76
			36.64
415012			
	Feb 23, 2018	해물순두부	10.88
			10.88
415000			
	Feb 23, 2018	해물순두부	10.88
			10.88
414994			
	Feb 23, 2018	돌솥비빔밥	12.88
			12.88
415002			
	Feb 23, 2018	따로국밥	10.88
	Feb 23, 2018	버섯순두부	10.88
			21.76
415025			
	Feb 23, 2018	돌솥비빔밥	12.88
	Feb 23, 2018	감자탕	29.88
			42.76
414993			
	Feb 23, 2018	따로국밥	21.76
			21.76
415053			
	Feb 23, 2018	비빔냉면	10.88
	Feb 23, 2018	비빔밥	10.88
	Feb 23, 2018	버섯순두부	10.88
			32.64
415010			
	Feb 23, 2018	갈비탕	25.76
			25.76
415013			
	Feb 23, 2018	갈비탕	12.88
			12.88
415033			
	Feb 23, 2018	감자탕	29.88
	Feb 23, 2018	Sake	12.95
			42.83
415022			
	Feb 23, 2018	감자탕	29.88
			29.88
415054			
	Feb 23, 2018	감자탕	29.88
	Feb 23, 2018	보쌈	24.88
	Feb 23, 2018	버섯순두부	10.88
			65.64
415004			
	Feb 23, 2018	감자탕	29.88
	Feb 23, 2018	Open Item	6.00
			35.88
415014			
	Feb 23, 2018	부대찌게	29.88
			29.88
414936			
	Feb 22, 2018	해물순두부	10.88
	Feb 22, 2018	군만두	9.88
	Feb 22, 2018	비빔냉면	10.88
	Feb 22, 2018	LA 갈비	19.88
			51.52
414933			
	Feb 22, 2018	해물순두부	10.88
	Feb 22, 2018	돌솥비빔밥	12.88
	Feb 22, 2018	감자탕	29.88
			53.64
414904			
	Feb 22, 2018	칼국수	10.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	김치순두부	10.88
			41.64
414941			
	Feb 22, 2018	칼국수	10.88
	Feb 22, 2018	비빔냉면	10.88
	Feb 22, 2018	LA 갈비	19.88
			41.64
414915			
	Feb 22, 2018	고등어구이	13.88
	Feb 22, 2018	김치순두부	10.88
	Feb 22, 2018	양념치킨	18.88
			43.64
414973			
	Feb 22, 2018	오징어불고기	14.88
	Feb 22, 2018	군만두	9.88
	Feb 22, 2018	된장순두부	10.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	족발	26.88
	Feb 22, 2018	감자탕	29.88
			112.28
414964			
	Feb 22, 2018	쫄면	10.88
	Feb 22, 2018	찐만두	9.88
	Feb 22, 2018	순대국밥	10.88
	Feb 22, 2018	순대접시	10.88
			42.52
414908			
	Feb 22, 2018	군만두	9.88
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	비빔밥	10.88
			60.52
414892			
	Feb 22, 2018	순대국밥	10.88
	Feb 22, 2018	비빔밥	10.88
			21.76
414895			
	Feb 22, 2018	순대국밥	10.88
	Feb 22, 2018	김치순두부	10.88
			21.76
414918			
	Feb 22, 2018	순대국밥	10.88
			10.88
414972			
	Feb 22, 2018	순대국밥	21.76
	Feb 22, 2018	돼지불고기	14.88
			36.64
414961			
	Feb 22, 2018	순대국밥	10.88
			10.88
414914			
	Feb 22, 2018	군만두	9.88
	Feb 22, 2018	감자탕	29.88
			39.76
414910			
	Feb 22, 2018	갈비탕	25.76
	Feb 22, 2018	물만두	9.88
			35.64
414891			
	Feb 22, 2018	갈비탕	12.88
	Feb 22, 2018	비빔밥	10.88
			23.76
414907			
	Feb 22, 2018	갈비탕	12.88
			12.88
414981			
	Feb 22, 2018	갈비탕	25.76
			25.76
414989			
	Feb 22, 2018	갈비탕	12.88
	Feb 22, 2018	잡채	18.88
			31.76
414947			
	Feb 22, 2018	떡만두국	10.88
	Feb 22, 2018	해물파전	19.88
			30.76
414949			
	Feb 22, 2018	군만두	9.88
	Feb 22, 2018	살고기국수	9.88
	Feb 22, 2018	감자탕	29.88
			49.64
414956			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	살고기당면	9.88
			29.76
414951			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	양념치킨	18.88
	Feb 22, 2018	감자탕	29.88
			68.64
414820			
	Feb 21, 2018	오삼 불고기	33.88
	Feb 21, 2018	Sprite	1.95
			35.83
414855			
	Feb 21, 2018	매운닭갈비	33.88
			33.88
414900			
	Feb 22, 2018	살고기당면	9.88
	Feb 22, 2018	김치순두부	10.88
			20.76
414898			
	Feb 22, 2018	살고기당면	9.88
			9.88
414942			
	Feb 22, 2018	통갈비	31.88
	Feb 22, 2018	해물파전	19.88
			51.76
414902			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	해물순두부	21.76
			41.64
414946			
	Feb 22, 2018	불고기	14.88
	Feb 22, 2018	순대접시	16.88
	Feb 22, 2018	부대찌게	29.88
			61.64
414921			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	잡채	37.76
	Feb 22, 2018	김치순두부	10.88
			68.52
414927			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	해물순두부	10.88
			30.76
414944			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	떡볶이	26.88
			66.64
414934			
	Feb 22, 2018	LA 갈비	19.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	잡채	18.88
	Feb 22, 2018	양념치킨	18.88
			77.52
414940			
	Feb 22, 2018	돼지불고기	14.88
	Feb 22, 2018	해물파전	19.88
			34.76
414953			
	Feb 22, 2018	통갈비	63.76
	Feb 22, 2018	잡채	18.88
	Feb 22, 2018	김치순두부	10.88
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	감자탕	39.88
			153.28
414919			
	Feb 22, 2018	돼지불고기	14.88
	Feb 22, 2018	해물순두부	10.88
	Feb 22, 2018	돌솥비빔밥	12.88
			38.64
414967			
	Feb 22, 2018	닭불고기	14.88
			14.88
414903			
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	부대찌게	29.88
			49.76
414968			
	Feb 22, 2018	잡채	18.88
	Feb 22, 2018	감자탕	29.88
			48.76
414939			
	Feb 22, 2018	해물파전	19.88
			19.88
414929			
	Feb 22, 2018	해물파전	19.88
	Feb 22, 2018	갈비찜	38.88
			58.76
414977			
	Feb 22, 2018	양념치킨	32.10
			32.10
414935			
	Feb 22, 2018	김치순두부	10.88
			10.88
414917			
	Feb 22, 2018	김치순두부	10.88
			10.88
414896			
	Feb 22, 2018	김치순두부	10.88
			10.88
414899			
	Feb 22, 2018	양념치킨	18.88
	Feb 22, 2018	감자탕	29.88
			48.76
414894			
	Feb 22, 2018	부대찌게	29.88
			29.88
414983			
	Feb 22, 2018	떡볶이	26.88
			26.88
414897			
	Feb 22, 2018	감자탕	29.88
			29.88
414911			
	Feb 22, 2018	비빔밥	10.88
			10.88
414948			
	Feb 22, 2018	갈비찜	38.88
			38.88
414937			
	Feb 22, 2018	감자탕	29.88
			29.88
414982			
	Feb 22, 2018	감자탕	29.88
			29.88
414658			
	Feb 19, 2018	해물순두부	10.88
	Feb 19, 2018	순대국밥	10.88
	Feb 19, 2018	떡만두국	10.88
			32.64
414485			
	Feb 17, 2018	감자탕	39.88
	Feb 17, 2018	LA 갈비	19.88
			59.76
414490			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	보쌈	24.88
	Feb 17, 2018	밥 Rice	2.00
	Feb 17, 2018	coca-cola	1.95
	Feb 17, 2018	불고기	14.88
			73.59
414482			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	밥 Rice	2.00
			41.76
414481			
	Feb 17, 2018	감자탕	29.88
			29.88
414471			
	Feb 17, 2018	감자탕	29.88
			29.88
414479			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	LA 갈비	19.88
			49.76
414492			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	순대접시	16.88
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	Diet Coke	1.95
	Feb 17, 2018	coca-cola	1.95
	Feb 17, 2018	LA 갈비	19.88
			89.42
414494			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	밥 Rice	2.00
			71.52
414469			
	Feb 17, 2018	보쌈	24.88
	Feb 17, 2018	매운닭갈비	33.88
	Feb 17, 2018	섞어순두부	21.76
			80.52
414480			
	Feb 17, 2018	보쌈	24.88
	Feb 17, 2018	부대찌게	29.88
	Feb 17, 2018	잡채	18.88
			73.64
414509			
	Feb 17, 2018	감자탕	29.88
			29.88
414500			
	Feb 17, 2018	감자탕	39.88
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	족발	26.88
	Feb 17, 2018	해물파전	19.88
			105.52
414496			
	Feb 17, 2018	감자탕	29.88
			29.88
414460			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	고등어구이	13.88
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	Open Item	2.00
	Feb 17, 2018	김치순두부	21.76
	Feb 17, 2018	Nestea	2.25
	Feb 17, 2018	Mak Kul Ri	12.95
	Feb 17, 2018	LA 갈비	19.88
			134.36
414457			
	Feb 17, 2018	감자탕	39.88
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	고등어구이	13.88
	Feb 17, 2018	불고기	14.88
	Feb 17, 2018	닭불고기	14.88
			122.28
414416			
	Feb 17, 2018	즉석불고기	29.88
	Feb 17, 2018	해물파전	19.88
			49.76
414418			
	Feb 17, 2018	즉석불고기	29.88
	Feb 17, 2018	Open Item	5.00
	Feb 17, 2018	매운닭갈비	33.88
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	Nestea	6.75
			86.39
414454			
	Feb 17, 2018	부대찌게	29.88
	Feb 17, 2018	순대접시	10.88
	Feb 17, 2018	매운닭갈비	33.88
	Feb 17, 2018	해물파전	19.88
			94.52
414436			
	Feb 17, 2018	떡볶이	26.88
	Feb 17, 2018	순대접시	10.88
	Feb 17, 2018	밥 Rice	2.00
			39.76
414470			
	Feb 17, 2018	떡볶이	26.88
	Feb 17, 2018	비빔냉면	10.88
			37.76
414432			
	Feb 17, 2018	즉석불고기	29.88
	Feb 17, 2018	칼국수	10.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	LA 갈비	19.88
			80.52
414411			
	Feb 17, 2018	감자탕	39.88
	Feb 17, 2018	밥 Rice	4.00
			43.88
414446			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	LA 갈비	19.88
			98.40
414447			
	Feb 17, 2018	감자탕	29.88
			29.88
414445			
	Feb 17, 2018	감자탕	29.88
			29.88
414430			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	Open Item	2.00
			31.88
414412			
	Feb 17, 2018	감자탕	29.88
	Feb 17, 2018	된장순두부	10.88
	Feb 17, 2018	LA 갈비	19.88
			60.64
414499			
	Feb 17, 2018	보쌈	24.88
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	버섯순두부	10.88
			48.64
414448			
	Feb 17, 2018	순대접시	10.88
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	LA 갈비	19.88
			41.64
414441			
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	coca-cola	1.95
	Feb 17, 2018	LA 갈비	19.88
			61.47
414473			
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	불고기	14.88
			33.76
414451			
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	LA 갈비	19.88
	Feb 17, 2018	살고기당면	9.88
			78.40
414484			
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	족발	26.88
	Feb 17, 2018	돌솥비빔밥	38.64
	Feb 17, 2018	coca-cola	3.90
	Feb 17, 2018	LA 갈비	19.88
			108.18
414487			
	Feb 17, 2018	족발	26.88
	Feb 17, 2018	Canadian Pitcher	12.95
	Feb 17, 2018	살고기당면	9.88
			49.71
414483			
	Feb 17, 2018	족발	26.88
	Feb 17, 2018	불낙전골	34.88
			61.76
414504			
	Feb 17, 2018	보쌈	21.15
			21.15
414503			
	Feb 17, 2018	보쌈	24.88
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	순대국밥	10.88
			56.52
414421			
	Feb 17, 2018	갈비찜	38.88
	Feb 17, 2018	양념치킨	37.76
	Feb 17, 2018	버섯순두부	10.88
	Feb 17, 2018	밥 Rice	6.00
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	고등어구이	27.76
	Feb 17, 2018	LA 갈비	19.88
			152.04
414461			
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	갈비찜	38.88
	Feb 17, 2018	고등어구이	13.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	오징어불고기	14.88
			106.40
414476			
	Feb 17, 2018	양념치킨	18.88
	Feb 17, 2018	Ashai	5.95
	Feb 17, 2018	Budweiser	4.95
	Feb 17, 2018	Kokanee	4.95
	Feb 17, 2018	LA 갈비	39.76
			74.49
414489			
	Feb 17, 2018	갈비찜	38.88
	Feb 17, 2018	ChuUm ChuRum	12.95
	Feb 17, 2018	Ashai	11.90
			63.73
414409			
	Feb 17, 2018	떡볶이	26.88
			26.88
414455			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	LA 갈비	19.88
			40.64
414464			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	매운닭갈비	33.88
	Feb 17, 2018	coca-cola	1.95
			45.71
414453			
	Feb 17, 2018	군만두	19.76
	Feb 17, 2018	버섯순두부	10.88
	Feb 17, 2018	LA 갈비	19.88
	Feb 17, 2018	살고기당면	19.76
			70.28
414449			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	밥 Rice	2.00
	Feb 17, 2018	Nestea	2.25
	Feb 17, 2018	불고기	14.88
	Feb 17, 2018	닭불고기	14.88
			43.89
414443			
	Feb 17, 2018	군만두	19.76
	Feb 17, 2018	불고기	14.88
	Feb 17, 2018	닭불고기	44.64
			79.28
414477			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	ChuUm ChuRum	116.55
	Feb 17, 2018	Canadian Pint	3.95
	Feb 17, 2018	Canadian Pitcher	12.95
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	돼지불고기	14.88
	Feb 17, 2018	통갈비	63.76
			232.85
414491			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	닭불고기	14.88
			35.64
414415			
	Feb 17, 2018	갈비탕	12.88
	Feb 17, 2018	LA 갈비	19.88
			32.76
414497			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	순대국밥	10.88
			20.76
414437			
	Feb 17, 2018	군만두	9.88
	Feb 17, 2018	따로국밥	10.88
			20.76
414414			
	Feb 17, 2018	쫄면	10.88
	Feb 17, 2018	돌솥비빔밥	12.88
			23.76
414417			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	비빔밥	10.88
	Feb 17, 2018	해물순두부	10.88
			31.64
414508			
	Feb 17, 2018	고등어구이	13.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	순대국밥	10.88
			44.64
414419			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	매운닭갈비	33.88
			43.76
414478			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	Canadian Pint	3.95
	Feb 17, 2018	Tsing Tao	5.95
	Feb 17, 2018	coca-cola	1.95
	Feb 17, 2018	닭불고기	14.88
	Feb 17, 2018	LA 갈비	19.88
			56.49
414475			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	LA 갈비	19.88
			29.76
414463			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	돌솥비빔밥	12.88
			22.76
414459			
	Feb 17, 2018	찐만두	9.88
	Feb 17, 2018	순대국밥	21.76
			31.64
414423			
	Feb 17, 2018	갈비탕	12.88
	Feb 17, 2018	해물순두부	10.88
			23.76
414425			
	Feb 17, 2018	갈비탕	12.88
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	밥 Rice	2.00
	Feb 17, 2018	순대국밥	10.88
			36.64
414458			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	갈비탕	12.88
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	불고기	14.88
			71.40
414440			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	순대국밥	10.88
			23.76
414428			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	된장순두부	10.88
			23.76
414472			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	닭불고기	14.88
			38.64
414474			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	버섯순두부	10.88
			23.76
414466			
	Feb 17, 2018	비빔밥	21.76
			21.76
414505			
	Feb 17, 2018	돌솥비빔밥	12.88
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	섞어순두부	10.88
			42.64
414495			
	Feb 17, 2018	떡만두국	10.88
	Feb 17, 2018	오삼 불고기	33.88
			44.76
414486			
	Feb 17, 2018	갈비탕	12.88
	Feb 17, 2018	오징어불고기	14.88
			27.76
414408			
	Feb 17, 2018	따로국밥	10.88
			10.88
414462			
	Feb 17, 2018	갈비탕	12.88
			12.88
414434			
	Feb 17, 2018	갈비탕	12.88
			12.88
414465			
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	순대국밥	10.88
			21.76
414456			
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	섞어순두부	10.88
	Feb 17, 2018	LA 갈비	19.88
			41.64
414444			
	Feb 17, 2018	따로국밥	10.88
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	돼지불고기	14.88
			36.64
414488			
	Feb 17, 2018	잡채	18.88
	Feb 17, 2018	버섯순두부	10.88
	Feb 17, 2018	닭불고기	14.88
			44.64
414424			
	Feb 17, 2018	매운닭갈비	33.88
			33.88
414426			
	Feb 17, 2018	매운닭갈비	33.88
	Feb 17, 2018	Diet Coke	1.95
	Feb 17, 2018	coca-cola	1.95
			37.78
414413			
	Feb 17, 2018	매운닭갈비	28.80
			28.80
414407			
	Feb 17, 2018	버섯순두부	10.88
	Feb 17, 2018	돼지불고기	14.88
			25.76
414420			
	Feb 17, 2018	밥 Rice	2.00
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	돼지불고기	14.88
			36.76
414498			
	Feb 17, 2018	뚝배기불고기	10.88
	Feb 17, 2018	오징어불고기	14.88
			25.76
414607			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	ChuUm ChuRum	38.85
	Feb 18, 2018	부대찌게	29.88
			100.61
414549			
	Feb 18, 2018	닭불고기	14.88
			14.88
414597			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	7-up	3.90
	Feb 18, 2018	Nestea	4.50
	Feb 18, 2018	밥 Rice	2.00
	Feb 18, 2018	군만두	9.88
	Feb 18, 2018	오징어불고기	14.88
	Feb 18, 2018	해물파전	19.88
	Feb 18, 2018	갈비찜	38.88
			125.80
414594			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	갈비탕	12.88
	Feb 18, 2018	김치순두부	10.88
			55.64
414528			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	갈비탕	12.88
	Feb 18, 2018	순대국밥	10.88
	Feb 18, 2018	찐만두	9.88
			65.52
414567			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	Sake	25.90
	Feb 18, 2018	감자탕	29.88
			87.66
414551			
	Feb 18, 2018	닭불고기	14.88
			14.88
414557			
	Feb 18, 2018	닭불고기	14.88
	Feb 18, 2018	coca-cola	1.95
	Feb 18, 2018	버섯순두부	10.88
			27.71
414537			
	Feb 18, 2018	돼지불고기	14.88
	Feb 18, 2018	잡채	18.88
	Feb 18, 2018	해물순두부	10.88
			44.64
414554			
	Feb 18, 2018	돼지불고기	14.88
	Feb 18, 2018	군만두	19.76
	Feb 18, 2018	LA 갈비	39.76
	Feb 18, 2018	찐만두	9.88
	Feb 18, 2018	해물파전	19.88
	Feb 18, 2018	잡채	18.88
	Feb 18, 2018	감자탕	29.88
	Feb 18, 2018	양념치킨	18.88
			171.80
414527			
	Feb 18, 2018	돼지불고기	14.88
	Feb 18, 2018	물만두	9.88
	Feb 18, 2018	해물순두부	10.88
			35.64
414624			
	Feb 18, 2018	닭불고기	14.88
	Feb 18, 2018	따로국밥	10.88
	Feb 18, 2018	칼국수	10.88
			36.64
414564			
	Feb 18, 2018	닭불고기	14.88
	Feb 18, 2018	살고기당면	9.88
	Feb 18, 2018	Canadian Pint	4.95
	Feb 18, 2018	돌솥비빔밥	12.88
	Feb 18, 2018	군만두	9.88
	Feb 18, 2018	해물파전	19.88
			72.35
414523			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	따로국밥	10.88
	Feb 18, 2018	칼국수	10.88
	Feb 18, 2018	만두접시	17.88
			71.52
414520			
	Feb 18, 2018	통갈비	31.88
	Feb 18, 2018	해물파전	19.88
	Feb 18, 2018	감자탕	39.88
	Feb 18, 2018	양념치킨	18.88
			110.52
414433			
	Feb 17, 2018	Juice	2.95
	Feb 17, 2018	coca-cola	5.85
	Feb 17, 2018	닭불고기	74.40
			83.20
414435			
	Feb 17, 2018	오삼 불고기	33.88
	Feb 17, 2018	불고기	14.88
	Feb 17, 2018	순대국밥	10.88
			59.64
414452			
	Feb 17, 2018	오삼 불고기	33.88
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	닭불고기	14.88
			68.64
414606			
	Feb 18, 2018	살고기당면	9.88
	Feb 18, 2018	돌솥비빔밥	12.88
			22.76
414615			
	Feb 18, 2018	살고기국수	9.88
	Feb 18, 2018	오삼 불고기	33.88
	Feb 18, 2018	Honey B Pitcher	12.95
			56.71
414552			
	Feb 18, 2018	살고기당면	9.88
	Feb 18, 2018	따로국밥	10.88
			20.76
414518			
	Feb 18, 2018	살고기당면	9.88
			9.88
414502			
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	닭불고기	14.88
			25.76
414507			
	Feb 17, 2018	김치순두부	10.88
	Feb 17, 2018	돼지불고기	14.88
			25.76
414442			
	Feb 17, 2018	해물파전	19.88
	Feb 17, 2018	해물순두부	10.88
			30.76
414429			
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	순대국밥	10.88
	Feb 17, 2018	살고기당면	9.88
			31.64
414501			
	Feb 17, 2018	coca-cola	1.95
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	LA 갈비	19.88
			32.71
414493			
	Feb 17, 2018	Cham Soju	12.95
			12.95
414439			
	Feb 17, 2018	섞어순두부	10.88
			10.88
414467			
	Feb 17, 2018	해물순두부	10.88
	Feb 17, 2018	살고기당면	9.88
			20.76
414317			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	비빔밥	10.88
	Feb 16, 2018	닭불고기	14.88
			36.64
414322			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	통갈비	31.88
	Feb 16, 2018	떡만두국	10.88
			53.64
414389			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	Canadian Pitcher	25.90
	Feb 16, 2018	양념치킨	18.88
	Feb 16, 2018	Honey B Pitcher	25.90
			81.56
414340			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	Sake	25.90
	Feb 16, 2018	감자탕	39.88
	Feb 16, 2018	잡채	18.88
	Feb 16, 2018	돌솥비빔밥	12.88
			108.42
414330			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	족발	26.88
	Feb 16, 2018	Open Item	1.00
	Feb 16, 2018	순대국밥	10.88
			49.64
414337			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	버섯순두부	10.88
	Feb 16, 2018	군만두	9.88
			31.64
414323			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	갈비탕	12.88
			23.76
414325			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	해물파전	19.88
	Feb 16, 2018	LA 갈비	19.88
			50.64
414355			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	살고기당면	9.88
	Feb 16, 2018	떡만두국	10.88
			31.64
414376			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	잡채	18.88
	Feb 16, 2018	밥 Rice	2.00
	Feb 16, 2018	닭불고기	14.88
			46.64
414344			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	해물파전	19.88
	Feb 16, 2018	감자탕	29.88
	Feb 16, 2018	떡만두국	10.88
	Feb 16, 2018	오징어불고기	14.88
			86.40
414342			
	Feb 16, 2018	해물순두부	10.88
	Feb 16, 2018	Cham Soju	14.95
	Feb 16, 2018	Kokanee	4.95
	Feb 16, 2018	돌솥비빔밥	12.88
			43.66
414341			
	Feb 16, 2018	해물순두부	21.76
	Feb 16, 2018	Honey B Pint	4.95
	Feb 16, 2018	LA 갈비	19.88
			46.59
414314			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	섞어순두부	10.88
	Feb 16, 2018	따로국밥	10.88
	Feb 16, 2018	군만두	9.88
			42.52
414312			
	Feb 16, 2018	된장순두부	10.88
	Feb 16, 2018	김치순두부	10.88
	Feb 16, 2018	Nestea	4.50
	Feb 16, 2018	버섯순두부	10.88
	Feb 16, 2018	닭불고기	14.88
	Feb 16, 2018	군만두	9.88
			61.90
414364			
	Feb 16, 2018	해물파전	19.88
	Feb 16, 2018	감자탕	29.88
	Feb 16, 2018	밥 Rice	4.00
	Feb 16, 2018	ChuUm ChuRum	14.95
	Feb 16, 2018	군만두	9.88
	Feb 16, 2018	불고기	14.88
			93.47
414379			
	Feb 16, 2018	해물파전	19.88
	Feb 16, 2018	김치순두부	10.88
	Feb 16, 2018	갈비탕	12.88
			43.64
414354			
	Feb 16, 2018	해물파전	19.88
